id_rs,rumah_sakit,tipe_rs,nama,ulasan,ulasan_casefolding,ulasan_tokenisasi,ulasan_normalisasi,ulasan_stopwords,ulasan_lemmatize,tokens,sentiment_score,sentiment,emotion_scores,emotion
3374387,RS Primaya,C,Revina Amellia,"pelayanan baik, rumah sakit bersih, satpamnya ramah",pelayanan baik rumahsakit bersih satpamnya ramah,"['pelayanan', 'baik', 'rumahsakit', 'bersih', 'satpamnya', 'ramah']","['pelayanan', 'baik', 'rumahsakit', 'bersih', 'satpamnya', 'ramah']","['pelayanan', 'rumahsakit', 'bersih', 'satpamnya', 'ramah']","['layan', 'rumahsakit', 'bersih', 'satpam', 'ramah']","['layan', 'rumahsakit', 'bersih', 'satpam', 'ramah']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 2}",trust
3374387,RS Primaya,C,Anis Samrotus,"pelayanan nya baik, tempatnya bersih, satpam dan perawat ramahh",pelayanan nya baik tempatnya bersih satpam dan perawat ramahh,"['pelayanan', 'nya', 'baik', 'tempatnya', 'bersih', 'satpam', 'dan', 'perawat', 'ramahh']","['pelayanan', 'nya', 'baik', 'tempatnya', 'bersih', 'satpam', 'dan', 'perawat', 'ramahh']","['pelayanan', 'tempatnya', 'bersih', 'satpam', 'perawat', 'ramahh']","['layan', 'tempat', 'bersih', 'satpam', 'awat', 'ramahh']","['layan', 'tempat', 'bersih', 'satpam', 'awat', 'ramahh']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 3}",trust
3374387,RS Primaya,C,Raja Jaya Widodo,"pelayanannya baik, satpamnya ramah, perawat baik",pelayanannya baik satpamnya ramah perawat baik,"['pelayanannya', 'baik', 'satpamnya', 'ramah', 'perawat', 'baik']","['pelayanannya', 'baik', 'satpamnya', 'ramah', 'perawat', 'baik']","['pelayanannya', 'satpamnya', 'ramah', 'perawat']","['layan', 'satpam', 'ramah', 'awat']","['layan', 'satpam', 'ramah', 'awat']",7,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 3}",trust
3374387,RS Primaya,C,Mahsun Pdr,Pelayanan sudah bagus cepat,pelayanan sudah bagus cepat,"['pelayanan', 'sudah', 'bagus', 'cepat']","['pelayanan', 'sudah', 'bagus', 'cepat']","['pelayanan', 'bagus', 'cepat']","['layan', 'bagus', 'cepat']","['layan', 'bagus', 'cepat']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374387,RS Primaya,C,Putri Trizia,"Terima kasih atas pelayanan dan fasilitas di rumah sakit primaya sangat memuaskan. Alhamdulillah istri saya baru saja menjalani persalinan secara (operasi sc) debay sama mamahnya sehat semua 🥰, Perawat juga ramah dan menangani dengan …",terimakasih atas pelayanan dan fasilitas di rumahsakit primaya sangat memuaskan alhamdulillah istri saya baru saja menjalani persalinan secara operasi sc debay sama mamahnya sehat semua perawat juga ramah dan menangani dengan,"['terimakasih', 'atas', 'pelayanan', 'dan', 'fasilitas', 'di', 'rumahsakit', 'primaya', 'sangat', 'memuaskan', 'alhamdulillah', 'istri', 'saya', 'baru', 'saja', 'menjalani', 'persalinan', 'secara', 'operasi', 'sc', 'debay', 'sama', 'mamahnya', 'sehat', 'semua', 'perawat', 'juga', 'ramah', 'dan', 'menangani', 'dengan']","['terimakasih', 'atas', 'pelayanan', 'dan', 'fasilitas', 'di', 'rumahsakit', 'primaya', 'sangat', 'memuaskan', 'alhamdulillah', 'istri', 'saya', 'baru', 'saja', 'menjalani', 'persalinan', 'secara', 'operasi', 'sc', 'adik bayi', 'sama', 'mamahnya', 'sehat', 'semua', 'perawat', 'juga', 'ramah', 'dan', 'menangani', 'dengan']","['terimakasih', 'pelayanan', 'fasilitas', 'rumahsakit', 'memuaskan', 'alhamdulillah', 'istri', 'menjalani', 'persalinan', 'operasi', 'sc', 'adik bayi', 'mamahnya', 'sehat', 'perawat', 'ramah', 'menangani']","['terimakasih', 'layan', 'fasilitas', 'rumahsakit', 'muas', 'alhamdulillah', 'istri', 'jalan', 'salin', 'operasi', 'sc', 'adik', 'bayi', 'mamah', 'sehat', 'awat', 'ramah', 'tangan']","['terimakasih', 'layan', 'fasilitas', 'rumahsakit', 'muas', 'alhamdulillah', 'istri', 'jalan', 'salin', 'operasi', 'sc', 'adik', 'bayi', 'mamah', 'sehat', 'awat', 'ramah', 'tangan']",10,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 1, 'fear': 1, 'joy': 1, 'sadness': 1, 'surprise': 1, 'trust': 2}",trust
3374387,RS Primaya,C,Maulana Destria,"Mau Nebus resep ulang susahnya bukan main. Padahal umum . Selalu alasan SOP
Mau Nebus resep yg biaya  1/2 x harga periksa dokter saja susah. Pdhal kmrin ty pas Nebus resep mau beli g papa g periksa. Udah nunggu lama g dipanggil , nunggu setengah jam datang sendiri tanpa panggilan bisa atau enggaknya dijawab tidak bisa.",mau nebus resep ulang susahnya bukan main padahal umum selalu alasan sop mau nebus resep yg biaya x harga periksa dokter saja susah pdhal kmrin ty pas nebus resep mau beli g papa g periksa udah nunggu lama g dipanggil nunggu setengah jam datang sendiri tanpa panggilan bisa atau enggaknya dijawab tidak bisa,"['mau', 'nebus', 'resep', 'ulang', 'susahnya', 'bukan', 'main', 'padahal', 'umum', 'selalu', 'alasan', 'sop', 'mau', 'nebus', 'resep', 'yg', 'biaya', 'x', 'harga', 'periksa', 'dokter', 'saja', 'susah', 'pdhal', 'kmrin', 'ty', 'pas', 'nebus', 'resep', 'mau', 'beli', 'g', 'papa', 'g', 'periksa', 'udah', 'nunggu', 'lama', 'g', 'dipanggil', 'nunggu', 'setengah', 'jam', 'datang', 'sendiri', 'tanpa', 'panggilan', 'bisa', 'atau', 'enggaknya', 'dijawab', 'tidak', 'bisa']","['mau', 'nebus', 'resep', 'ulang', 'susahnya', 'bukan', 'main', 'padahal', 'umum', 'selalu', 'alasan', 'sop', 'mau', 'nebus', 'resep', 'yang', 'biaya', 'x', 'harga', 'periksa', 'dokter', 'saja', 'susah', 'padahal', 'kemarin', 'terimakasih', 'pas', 'nebus', 'resep', 'mau', 'beli', 'tidak', 'papa', 'tidak', 'periksa', 'sudah', 'menunggu', 'lama', 'tidak', 'dipanggil', 'menunggu', 'setengah', 'jam', 'datang', 'sendiri', 'tanpa', 'panggilan', 'bisa', 'atau', 'enggaknya', 'dijawab', 'tidak', 'bisa']","['nebus', 'resep', 'ulang', 'susahnya', 'main', 'alasan', 'sop', 'nebus', 'resep', 'biaya', 'x', 'harga', 'periksa', 'susah', 'kemarin', 'terimakasih', 'pas', 'nebus', 'resep', 'beli', 'papa', 'periksa', 'menunggu', 'dipanggil', 'menunggu', 'jam', 'panggilan']","['nebus', 'resep', 'ulang', 'susah', 'main', 'alas', 'sop', 'nebus', 'resep', 'biaya', 'x', 'harga', 'periksa', 'susah', 'kemarin', 'terimakasih', 'pas', 'nebus', 'resep', 'beli', 'papa', 'periksa', 'tunggu', 'panggil', 'tunggu', 'jam', 'panggil']","['nebus', 'resep', 'ulang', 'susah', 'main', 'alas', 'sop', 'nebus', 'resep', 'biaya', 'x', 'harga', 'periksa', 'susah', 'kemarin', 'terimakasih', 'pas', 'nebus', 'resep', 'beli', 'papa', 'periksa', 'tunggu', 'panggil', 'tunggu', 'jam', 'panggil']",-6,negatif,"{'anger': 1, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",anger
3374387,RS Primaya,C,Dendhy Arvian,Pelayanan baik tempat bersih dan nyaman,pelayanan baik tempat bersih dan nyaman,"['pelayanan', 'baik', 'tempat', 'bersih', 'dan', 'nyaman']","['pelayanan', 'baik', 'tempat', 'bersih', 'dan', 'nyaman']","['pelayanan', 'bersih', 'nyaman']","['layan', 'bersih', 'nyaman']","['layan', 'bersih', 'nyaman']",4,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 2}",trust
3374387,RS Primaya,C,AGUS SUSWANTO,Terimakasih Rs Primaya sudah selalu memberikan pelayanan yang terbaik dan sangat memuaskan untuk Istri saya. …,terimakasih rs primaya sudah selalu memberikan pelayanan yang terbaik dan sangat memuaskan untuk istri saya,"['terimakasih', 'rs', 'primaya', 'sudah', 'selalu', 'memberikan', 'pelayanan', 'yang', 'terbaik', 'dan', 'sangat', 'memuaskan', 'untuk', 'istri', 'saya']","['terimakasih', 'rumah sakit', 'primaya', 'sudah', 'selalu', 'memberikan', 'pelayanan', 'yang', 'terbaik', 'dan', 'sangat', 'memuaskan', 'untuk', 'istri', 'saya']","['terimakasih', 'pelayanan', 'terbaik', 'memuaskan', 'istri']","['terimakasih', 'layan', 'baik', 'muas', 'istri']","['terimakasih', 'layan', 'baik', 'muas', 'istri']",12,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 0}",joy
3374387,RS Primaya,C,Tyar Ysuf,Pelayanan dan tempat sangat recommended,pelayanan dan tempat sangat recommended,"['pelayanan', 'dan', 'tempat', 'sangat', 'recommended']","['pelayanan', 'dan', 'tempat', 'sangat', 'recommended']","['pelayanan', 'recommended']","['layan', 'recommended']","['layan', 'recommended']",0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 0}",joy
3374387,RS Primaya,C,Vita Atikasari,"Pelayanan bagus,ramah dan cepat",pelayanan bagus ramah dan cepat,"['pelayanan', 'bagus', 'ramah', 'dan', 'cepat']","['pelayanan', 'bagus', 'ramah', 'dan', 'cepat']","['pelayanan', 'bagus', 'ramah', 'cepat']","['layan', 'bagus', 'ramah', 'cepat']","['layan', 'bagus', 'ramah', 'cepat']",4,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374387,RS Primaya,C,Ina Umaya,Baik layanannya,baik layanannya,"['baik', 'layanannya']","['baik', 'layanannya']",['layanannya'],['layan'],['layan'],0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374387,RS Primaya,C,Desynia 17,"Rs ini bersih, pelayanannya ramah ruangannya lumayan",rs ini bersih pelayanannya ramah ruangannya lumayan,"['rs', 'ini', 'bersih', 'pelayanannya', 'ramah', 'ruangannya', 'lumayan']","['rumah sakit', 'ini', 'bersih', 'pelayanannya', 'ramah', 'ruangannya', 'lumayan']","['bersih', 'pelayanannya', 'ramah', 'ruangannya', 'lumayan']","['bersih', 'layan', 'ramah', 'ruang', 'lumayan']","['bersih', 'layan', 'ramah', 'ruang', 'lumayan']",-2,negatif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374387,RS Primaya,C,AINUN NAJIB,"pelayanan, sarana dan prasarananya bagus. Terimakasih banyak.",pelayanan sarana dan prasarananya bagus terimakasih banyak,"['pelayanan', 'sarana', 'dan', 'prasarananya', 'bagus', 'terimakasih', 'banyak']","['pelayanan', 'sarana', 'dan', 'prasarananya', 'bagus', 'terimakasih', 'banyak']","['pelayanan', 'sarana', 'prasarananya', 'bagus', 'terimakasih']","['layan', 'sarana', 'prasarana', 'bagus', 'terimakasih']","['layan', 'sarana', 'prasarana', 'bagus', 'terimakasih']",10,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374387,RS Primaya,C,Basiroh,"Mas satpam dan mbak satpam sangat membantu dalam cara mendaftarkan online ke dr nadira
Terimaksih",mas satpam dan mbak satpam sangat membantu dalam cara mendaftarkan online ke dr nadira terimaksih,"['mas', 'satpam', 'dan', 'mbak', 'satpam', 'sangat', 'membantu', 'dalam', 'cara', 'mendaftarkan', 'online', 'ke', 'dr', 'nadira', 'terimaksih']","['mas', 'satpam', 'dan', 'mbak', 'satpam', 'sangat', 'membantu', 'dalam', 'cara', 'mendaftarkan', 'online', 'ke', 'dokter', 'nadira', 'terimaksih']","['mas', 'satpam', 'mbak', 'satpam', 'membantu', 'mendaftarkan', 'online', 'nadira', 'terimaksih']","['mas', 'satpam', 'mbak', 'satpam', 'bantu', 'daftar', 'online', 'nadira', 'terimaksih']","['mas', 'satpam', 'mbak', 'satpam', 'bantu', 'daftar', 'online', 'nadira', 'terimaksih']",1,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",joy
3374387,RS Primaya,C,YATIMAH,"Petugas sangat ramah satpam dr ners baik semua
Fasilitas sangat memadahi",petugas sangat ramah satpam dr ners baik semua fasilitas sangat memadahi,"['petugas', 'sangat', 'ramah', 'satpam', 'dr', 'ners', 'baik', 'semua', 'fasilitas', 'sangat', 'memadahi']","['petugas', 'sangat', 'ramah', 'satpam', 'dokter', 'ners', 'baik', 'semua', 'fasilitas', 'sangat', 'memadahi']","['petugas', 'ramah', 'satpam', 'ners', 'fasilitas', 'memadahi']","['tugas', 'ramah', 'satpam', 'ners', 'fasilitas', 'padah']","['tugas', 'ramah', 'satpam', 'ners', 'fasilitas', 'padah']",-1,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 2}",joy
3374387,RS Primaya,C,Diviansyah Kasyafani,Pelayanan rs sangat bagus dari petugas satpam admin dr ners ramah,pelayanan rs sangat bagus dari petugas satpam admin dr ners ramah,"['pelayanan', 'rs', 'sangat', 'bagus', 'dari', 'petugas', 'satpam', 'admin', 'dr', 'ners', 'ramah']","['pelayanan', 'rumah sakit', 'sangat', 'bagus', 'dari', 'petugas', 'satpam', 'admin', 'dokter', 'ners', 'ramah']","['pelayanan', 'bagus', 'petugas', 'satpam', 'admin', 'ners', 'ramah']","['layan', 'bagus', 'tugas', 'satpam', 'admin', 'ners', 'ramah']","['layan', 'bagus', 'tugas', 'satpam', 'admin', 'ners', 'ramah']",3,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 2}",joy
3374387,RS Primaya,C,Juni Ernawati,"Terimakasih Primaya Hospital Semarang atas fasilitas & pelayanan nya selama saya di rawat,, mulai dari security petugas pendaftaran, admin hingga Dokter & perawat semua ramah & memberi arahan yg baik & cukup jelas,,
terimakasih,,",terimakasih primaya hospital semarang atas fasilitas pelayanan nya selama saya di rawat mulai dari security petugas pendaftaran admin hingga dokter perawat semua ramah memberi arahan yg baik cukup jelas terimakasih,"['terimakasih', 'primaya', 'hospital', 'semarang', 'atas', 'fasilitas', 'pelayanan', 'nya', 'selama', 'saya', 'di', 'rawat', 'mulai', 'dari', 'security', 'petugas', 'pendaftaran', 'admin', 'hingga', 'dokter', 'perawat', 'semua', 'ramah', 'memberi', 'arahan', 'yg', 'baik', 'cukup', 'jelas', 'terimakasih']","['terimakasih', 'primaya', 'hospital', 'semarang', 'atas', 'fasilitas', 'pelayanan', 'nya', 'selama', 'saya', 'di', 'rawat', 'mulai', 'dari', 'security', 'petugas', 'pendaftaran', 'admin', 'hingga', 'dokter', 'perawat', 'semua', 'ramah', 'memberi', 'arahan', 'yang', 'baik', 'cukup', 'jelas', 'terimakasih']","['terimakasih', 'hospital', 'fasilitas', 'pelayanan', 'security', 'petugas', 'pendaftaran', 'admin', 'perawat', 'ramah', 'arahan', 'terimakasih']","['terimakasih', 'hospital', 'fasilitas', 'layan', 'security', 'tugas', 'daftar', 'admin', 'awat', 'ramah', 'arah', 'terimakasih']","['terimakasih', 'hospital', 'fasilitas', 'layan', 'security', 'tugas', 'daftar', 'admin', 'awat', 'ramah', 'arah', 'terimakasih']",9,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 0, 'trust': 6}",trust
3374387,RS Primaya,C,JunioR 440,"Pelayanan nya okeee , fasilitasnya juga oke bgt.",pelayanan nya okeee fasilitasnya juga oke bgt,"['pelayanan', 'nya', 'okeee', 'fasilitasnya', 'juga', 'oke', 'bgt']","['pelayanan', 'nya', 'okeee', 'fasilitasnya', 'juga', 'oke', 'banget']","['pelayanan', 'okeee', 'fasilitasnya', 'oke', 'banget']","['layan', 'okeee', 'fasilitas', 'oke', 'banget']","['layan', 'okeee', 'fasilitas', 'oke', 'banget']",1,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374387,RS Primaya,C,Simanis Ambisius,"Penanganannya sangat cepat , masuk lewat IGD langsung ditangani dengan baik..
Dokter sama perawat perawatnyaa sangat ramah ramahh . Terimakasih PRIMAYA HOSPITAL ..",penanganannya sangat cepat masuk lewat igd langsung ditangani dengan baik dokter sama perawat perawatnyaa sangat ramah ramahh terimakasih primaya hospital,"['penanganannya', 'sangat', 'cepat', 'masuk', 'lewat', 'igd', 'langsung', 'ditangani', 'dengan', 'baik', 'dokter', 'sama', 'perawat', 'perawatnyaa', 'sangat', 'ramah', 'ramahh', 'terimakasih', 'primaya', 'hospital']","['penanganannya', 'sangat', 'cepat', 'masuk', 'lewat', 'instalasi gawat darurat', 'langsung', 'ditangani', 'dengan', 'baik', 'dokter', 'sama', 'perawat', 'perawatnyaa', 'sangat', 'ramah', 'ramahh', 'terimakasih', 'primaya', 'hospital']","['penanganannya', 'cepat', 'masuk', 'instalasi gawat darurat', 'langsung', 'ditangani', 'perawat', 'perawatnyaa', 'ramah', 'ramahh', 'terimakasih', 'hospital']","['tangan', 'cepat', 'masuk', 'instalasi', 'gawat', 'darurat', 'langsung', 'tangan', 'awat', 'perawatnyaa', 'ramah', 'ramahh', 'terimakasih', 'hospital']","['tangan', 'cepat', 'masuk', 'instalasi', 'gawat', 'darurat', 'langsung', 'tangan', 'awat', 'perawatnyaa', 'ramah', 'ramahh', 'terimakasih', 'hospital']",-2,negatif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 4}",trust
3374387,RS Primaya,C,Ariwulan Sari,"Pelayanan bagus, bersih",pelayanan bagus bersih,"['pelayanan', 'bagus', 'bersih']","['pelayanan', 'bagus', 'bersih']","['pelayanan', 'bagus', 'bersih']","['layan', 'bagus', 'bersih']","['layan', 'bagus', 'bersih']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 2}",trust
3374387,RS Primaya,C,Ratih Kusumadewi,"terimakasih Primaya Hospital Semarang, pelayanan yg luar biasa. dari masuk IGD sampai waktunya pulang dilayani dengan amat sangat baik.",terimakasih primaya hospital semarang pelayanan yg luar biasa dari masuk igd sampai waktunya pulang dilayani dengan amat sangat baik,"['terimakasih', 'primaya', 'hospital', 'semarang', 'pelayanan', 'yg', 'luar', 'biasa', 'dari', 'masuk', 'igd', 'sampai', 'waktunya', 'pulang', 'dilayani', 'dengan', 'amat', 'sangat', 'baik']","['terimakasih', 'primaya', 'hospital', 'semarang', 'pelayanan', 'yang', 'luar', 'biasa', 'dari', 'masuk', 'instalasi gawat darurat', 'sampai', 'waktunya', 'pulang', 'dilayani', 'dengan', 'amat', 'sangat', 'baik']","['terimakasih', 'hospital', 'pelayanan', 'masuk', 'instalasi gawat darurat', 'pulang', 'dilayani']","['terimakasih', 'hospital', 'layan', 'masuk', 'instalasi', 'gawat', 'darurat', 'pulang', 'layan']","['terimakasih', 'hospital', 'layan', 'masuk', 'instalasi', 'gawat', 'darurat', 'pulang', 'layan']",-6,negatif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 2}",trust
3374387,RS Primaya,C,Ferry Kho,"Pelayanan nya baik, susternya ramah, bersih",pelayanan nya baik susternya ramah bersih,"['pelayanan', 'nya', 'baik', 'susternya', 'ramah', 'bersih']","['pelayanan', 'nya', 'baik', 'susternya', 'ramah', 'bersih']","['pelayanan', 'susternya', 'ramah', 'bersih']","['layan', 'suster', 'ramah', 'bersih']","['layan', 'suster', 'ramah', 'bersih']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 2}",trust
3374387,RS Primaya,C,inGkoO iRez,"Alhamdulillah, penanganan nya, perawat nya, dokternya, & fasilitas RS nya sangat-sangat memuaskan. Tindakan nya cepat. Terimakasih banyak banyak buat RS ini 👍🏽👍🏽👍🏽 …",alhamdulillah penanganan nya perawat nya dokternya fasilitas rs nya sangat sangat memuaskan tindakan nya cepat terimakasih banyak banyak buat rs ini,"['alhamdulillah', 'penanganan', 'nya', 'perawat', 'nya', 'dokternya', 'fasilitas', 'rs', 'nya', 'sangat', 'sangat', 'memuaskan', 'tindakan', 'nya', 'cepat', 'terimakasih', 'banyak', 'banyak', 'buat', 'rs', 'ini']","['alhamdulillah', 'penanganan', 'nya', 'perawat', 'nya', 'dokternya', 'fasilitas', 'rumah sakit', 'nya', 'sangat', 'sangat', 'memuaskan', 'tindakan', 'nya', 'cepat', 'terimakasih', 'banyak', 'banyak', 'buat', 'rumah sakit', 'ini']","['alhamdulillah', 'penanganan', 'perawat', 'dokternya', 'fasilitas', 'memuaskan', 'tindakan', 'cepat', 'terimakasih']","['alhamdulillah', 'tangan', 'awat', 'dokter', 'fasilitas', 'muas', 'tindak', 'cepat', 'terimakasih']","['alhamdulillah', 'tangan', 'awat', 'dokter', 'fasilitas', 'muas', 'tindak', 'cepat', 'terimakasih']",15,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 1}",joy
3374387,RS Primaya,C,Vannia Niana,Nyaman bersih dan dokter perawat  juga ramah,nyaman bersih dan dokter perawat juga ramah,"['nyaman', 'bersih', 'dan', 'dokter', 'perawat', 'juga', 'ramah']","['nyaman', 'bersih', 'dan', 'dokter', 'perawat', 'juga', 'ramah']","['nyaman', 'bersih', 'perawat', 'ramah']","['nyaman', 'bersih', 'awat', 'ramah']","['nyaman', 'bersih', 'awat', 'ramah']",11,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 3}",trust
3374387,RS Primaya,C,rizqi aulia,"Pengalaman operasi pertama saya , dari awal kontrol hingga didiagnosa sakit batu empedu yang mengharuskan saya operasi dan rawat inap semua diberikan pelayanan yang sangat baik dari dokter maupun susternya sehingga rasa takut saya berkurang …",pengalaman operasi pertama saya dari awal kontrol hingga didiagnosa sakit batu empedu yang mengharuskan saya operasi dan rawat inap semua diberikan pelayanan yang sangat baik dari dokter maupun susternya sehingga rasa takut saya berkurang,"['pengalaman', 'operasi', 'pertama', 'saya', 'dari', 'awal', 'kontrol', 'hingga', 'didiagnosa', 'sakit', 'batu', 'empedu', 'yang', 'mengharuskan', 'saya', 'operasi', 'dan', 'rawat', 'inap', 'semua', 'diberikan', 'pelayanan', 'yang', 'sangat', 'baik', 'dari', 'dokter', 'maupun', 'susternya', 'sehingga', 'rasa', 'takut', 'saya', 'berkurang']","['pengalaman', 'operasi', 'pertama', 'saya', 'dari', 'awal', 'kontrol', 'hingga', 'didiagnosa', 'sakit', 'batu', 'empedu', 'yang', 'mengharuskan', 'saya', 'operasi', 'dan', 'rawat', 'inap', 'semua', 'diberikan', 'pelayanan', 'yang', 'sangat', 'baik', 'dari', 'dokter', 'maupun', 'susternya', 'sehingga', 'rasa', 'takut', 'saya', 'berkurang']","['pengalaman', 'operasi', 'kontrol', 'didiagnosa', 'batu', 'empedu', 'mengharuskan', 'operasi', 'inap', 'pelayanan', 'susternya', 'takut', 'berkurang']","['alam', 'operasi', 'kontrol', 'didiagnosa', 'batu', 'empedu', 'harus', 'operasi', 'inap', 'layan', 'suster', 'takut', 'kurang']","['alam', 'operasi', 'kontrol', 'didiagnosa', 'batu', 'empedu', 'harus', 'operasi', 'inap', 'layan', 'suster', 'takut', 'kurang']",-9,negatif,"{'anger': 2, 'anticipation': 0, 'disgust': 1, 'fear': 3, 'joy': 1, 'sadness': 3, 'surprise': 2, 'trust': 2}",fear
3374387,RS Primaya,C,Resti Nafisah,salah satu RS andalan dari 2022. dari anak pertama sampai anak kedua langganan di primaya. pelayanan seluruh karyawan baik. baik sebagai pasien umum dan bpjs lancar pelayanannya. walaupun masih ada fasilitas laboratorium yang belum tersedia …,salah satu rs andalan dari dari anak pertama sampai anak kedua langganan di primaya pelayanan seluruh karyawan baik baik sebagai pasien umum dan bpjs lancar pelayanannya walaupun masih ada fasilitas laboratorium yang belum tersedia,"['salah', 'satu', 'rs', 'andalan', 'dari', 'dari', 'anak', 'pertama', 'sampai', 'anak', 'kedua', 'langganan', 'di', 'primaya', 'pelayanan', 'seluruh', 'karyawan', 'baik', 'baik', 'sebagai', 'pasien', 'umum', 'dan', 'bpjs', 'lancar', 'pelayanannya', 'walaupun', 'masih', 'ada', 'fasilitas', 'laboratorium', 'yang', 'belum', 'tersedia']","['salah', 'satu', 'rumah sakit', 'andalan', 'dari', 'dari', 'anak', 'pertama', 'sampai', 'anak', 'kedua', 'langganan', 'di', 'primaya', 'pelayanan', 'seluruh', 'karyawan', 'baik', 'baik', 'sebagai', 'pasien', 'umum', 'dan', 'badan penyelenggara jaminan sosial', 'lancar', 'pelayanannya', 'walaupun', 'masih', 'ada', 'fasilitas', 'laboratorium', 'yang', 'belum', 'tersedia']","['salah', 'andalan', 'anak', 'anak', 'langganan', 'pelayanan', 'karyawan', 'badan penyelenggara jaminan sosial', 'lancar', 'pelayanannya', 'fasilitas', 'laboratorium', 'tersedia']","['salah', 'andal', 'anak', 'anak', 'langgan', 'layan', 'karyawan', 'badan', 'selenggara', 'jamin', 'sosial', 'lancar', 'layan', 'fasilitas', 'laboratorium', 'sedia']","['salah', 'andal', 'anak', 'anak', 'langgan', 'layan', 'karyawan', 'badan', 'selenggara', 'jamin', 'sosial', 'lancar', 'layan', 'fasilitas', 'laboratorium', 'sedia']",-3,negatif,"{'anger': 1, 'anticipation': 2, 'disgust': 0, 'fear': 1, 'joy': 0, 'sadness': 1, 'surprise': 0, 'trust': 3}",trust
